"id","receivedDate","division","district","shift","serviceType","source","allegationType","allegation","finding","disposition","residentId","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"27d8df8df4c713fbc411c3f5c21569bc","2013-08-27 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Unnecessary Force","Not Sustained","","D4d9c646fa2911f30e88682d29572e69","White","Male","26","22c7c787065aea30f449f4fd8461a4d6","White","Male","41","13"
"27d8df8df4c713fbc411c3f5c21569bc","2013-08-27 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Unnecessary Force","Not Sustained","","C7e6a6e62c8ed5c9768fa7b3b06ae335","White","Male","","22c7c787065aea30f449f4fd8461a4d6","White","Male","41","13"
"27d8df8df4c713fbc411c3f5c21569bc","2013-08-27 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Use Good Judgment","Sustained","","C7e6a6e62c8ed5c9768fa7b3b06ae335","White","Male","","22c7c787065aea30f449f4fd8461a4d6","White","Male","41","13"
"27d8df8df4c713fbc411c3f5c21569bc","2013-08-27 00:00:00","Field Services","Patrol South","Third Watch","","External","External Investigation","Reporting","Sustained","","C7e6a6e62c8ed5c9768fa7b3b06ae335","White","Male","","E55202ac15c32be06c2c72dc4feb8dcd","White","Female","29","1"
"27d8df8df4c713fbc411c3f5c21569bc","2013-08-27 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Fail to Show Officer Id to Citizen","Not Sustained","","C7e6a6e62c8ed5c9768fa7b3b06ae335","White","Male","","22c7c787065aea30f449f4fd8461a4d6","White","Male","41","13"
"27d8df8df4c713fbc411c3f5c21569bc","2013-08-27 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Rude Conduct With Citizen","Sustained","","D4d9c646fa2911f30e88682d29572e69","White","Male","26","22c7c787065aea30f449f4fd8461a4d6","White","Male","41","13"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","407f465479d2adaff0171d9bde81986b","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","Fefe8333b0c67e232cf2c2614bad5951","","","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","F936270bac3eb8398460bca21d7036fc","","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","789fd1600cc7b83cc9e036812cac8aec","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","9aaa89eb44d871c6a5e735aad78f7676","","","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","Af34845fda8b263686d94cd2a388220b","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","Aeed57dcef21f0b91705da4db9940d8d","White","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","6c1201f3ec921d6611cb424a86128bae","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","3eab904ad634d78e8a1369b64677a35c","White","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","4d6b0a98571779e5edb69e0e044aecd2","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","407f465479d2adaff0171d9bde81986b","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","Aeed57dcef21f0b91705da4db9940d8d","White","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","3eab904ad634d78e8a1369b64677a35c","White","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","E524225c91810e54355a1054b6c0c517","White","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","789fd1600cc7b83cc9e036812cac8aec","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","Af34845fda8b263686d94cd2a388220b","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"363cbbb13de828f5fb30ba075606e0a1","2018-05-12 00:00:00","Support Services","Records","First Watch","","","Internal Investigation","Vacation Leave in Excess of Amount Available","Sustained","","","","","","23f1871d1e7e1d35f8fa1029e7013106","White","Female","52","1"
"f21c3acfdfcaee607df3c974c7bbf8f3","2018-05-14 00:00:00","Field Services","Patrol North","Second Watch","","Chief's Office","Internal Investigation","Conduct Unbecoming","","","","","","","50daee7e2db402c2189e9af4edc21f5c","White","Female","48","21"
"c0a668f6b45f6671987542f354fa2191","2018-03-16 00:00:00","Field Services","Patrol East","Third Watch","","","Internal Investigation","Care of Assigned Equipment","Sustained","","","","","","449639065860d1158a75fd7bb6d7cd19","White","Male","24","1"
"a691b53a2aeb680b6b335973d9b0443c","2018-06-04 00:00:00","Investigations","Technical Services","Third Watch","","","Internal Investigation","","","","","","","","092507fdbd55883ff218d19c4636700e","White","Male","47","23"
"2c44cd623399a1ef4bc05394d982d514","2018-06-04 00:00:00","Field Services","Patrol South","Second Watch","","","Internal Investigation","Failed to Notify Supervision 30 Min. Prior to Sick","Terminated-Investigation","","","","","","D8b527459491e17d7d33122581005a74","Black","Male","43","1"
"2c44cd623399a1ef4bc05394d982d514","2018-06-04 00:00:00","Field Services","Patrol South","Second Watch","","","Internal Investigation","Repeated Violation of Regulations","Terminated-Investigation","","","","","","D8b527459491e17d7d33122581005a74","Black","Male","43","1"
"2c44cd623399a1ef4bc05394d982d514","2018-06-04 00:00:00","Field Services","Patrol South","Second Watch","","","Internal Investigation","Report for Duty","Terminated-Investigation","","","","","","D8b527459491e17d7d33122581005a74","Black","Male","43","1"
"8cb8edf5ebf9b63e7c5c0021679313c1","2018-06-12 15:30:00","Field Services","Patrol South","Fourth Watch","","","Internal Investigation","","","","","","","","33b99be61ebbdaa1ee03abd3a4bc388d","White","Male","49","26"
"4ef2174f9eca0170b7de3dee74445005","2018-06-19 00:00:00","Field Services","Patrol North","Fourth Watch","","Internal","Internal Investigation","","","","","","","","52a9cbc27279d74b0ae07b5ddd8eb5d3","White","Male","31","1"
"853e863526fc45b218573ed4e6d16b3c","2018-06-21 00:00:00","Field Services","Patrol South","Fourth Watch","","Correctional Facility","Internal Investigation","Commit a Misdemeanor Crime","","","","","","","D421d5d5b9053ad92151dcc0b4ec51dc","White","Male","66","20"
"d83f1a2a8a418e7c8e18c6ae82ba98d9","2018-06-21 00:00:00","Field Services","Patrol West","Third Watch","","","Internal Investigation","Fail to Appear in Court","Sustained","","","","","","4418d63499da6300a81dc91ecff2ff69","Hispanic","Male","30","5"
"8ff8c7d347ef69e1141db9ab67d486da","2018-06-25 00:00:00","Investigations","Crimes Against Persons","Emcu","","","Internal Investigation","Care of Assigned Equipment","Sustained","","","","","","304abf37656d37a79e0ffd3a0dd1df5d","White","Male","39","16"
"e9d4c1b1de03ae1f9762f8f5e684952a","2018-06-22 00:00:00","Support Services","Training","Pre-Employment","","Walk-In","External Investigation","","","","2a6b16f8a4a499e37b02bbe852ec56d7","White","Female","37","D864c47e0ef80425625b4447cabc74df","Asian","Female","56","22"
"7f11841fd56744d90f57bb300026a44c","2018-06-28 00:00:00","Field Services","Patrol East","Second Watch","","","External Investigation","Handling Evidence/Personal Property","Sustained","","8e75812c368014c65991809956d98e8a","White","Male","57","5d0990725a988ae1e35fe8c39bd47632","White","Male","22","1"
"3a0a408ec4de6753a53ce95e27ebb30d","2018-06-29 00:00:00","Field Services","Patrol South","Second Watch","","Internal","Internal Investigation","","","","","","","","9ce498921d2fbce37c79e54a90e3ec0e","White","Male","28","5"
"7812b5ab66c21639e74309c7502a6ba4","2018-07-03 00:00:00","Support Services","Records","Second Watch","","","Internal Investigation","Conduct Unbecoming","Sustained","","","","","","B65c1fc39aa36e081f61fa59d0879657","White","Male","30","3"
"2a7385c7ea153d6fbab9d1522f8e7802","2018-07-03 00:00:00","Field Services","Patrol South","Fourth Watch","","E-Mail","Internal Investigation","","","","","","","","Fd6f1d1d52fcbce37899da37a364e97d","White","Female","36","1"
"493e998978e9aeb8af68ae38901de7ca","2018-07-09 00:00:00","Investigations","Property Crimes","Burglary","","","Internal Investigation","","","","","","","","D864c47e0ef80425625b4447cabc74df","Asian","Female","56","22"
"c0037f2a975b08288fc5c0520e00123f","2018-07-20 00:00:00","Support Services","Records","First Watch","","","Internal Investigation","Insubordination","Sustained","","","","","","Ded12cb0d8ba5eaa80c86395707b0263","","","","5"
"2eb6fb21e1743b386faa7d265276c71d","2018-07-25 00:00:00","Support Services","Administrative Services","City Hall Security","","","Internal Investigation","Comply With Policy","Sustained","","","","","","B6428c24c664dc1967d1a561271ac520","","","","4"
"df868076f018945db1e5db7ff6363a8b","2018-07-19 00:00:00","Support Services","Administrative Services","City Hall Security","","","Internal Investigation","Fail to Qualify With Handgun","","","","","","","Cd6df71bd4732e219fef3cee1d5382e6","White","Male","58","11"
"2809725da0907cb162b4d361cbb2cb83","2018-08-14 10:08:00","Support Services","Records","First Watch","","","Internal Investigation","","","","","","","","2d855eb8053775229fec04a96d6a31a8","White","Female","55","33"
"e2f8d49e7813bf96518524c3b2ce7a76","2018-08-17 00:00:00","Field Services","Patrol West","Third Watch","Traffic Stop","Walk-In","External Investigation","Rude Conduct With Citizen","","","2abac1279a773f4998833a8ac5836fb9","Black","Male","44","9fdee25bc7e7eb6ce5bcf7edf8b6ed59","White","Male","54","10"
"65104b6fd7822195468cce0794c07929","2018-07-03 00:00:00","Field Services","Patrol South","Fourth Watch","","","Internal Investigation","","","","31481dfa49c73a2c2a8f68717a3fb550","White","Male","45","F61820bd9ccc4eb5d5a4cf1614fdf765","White","Male","29","6"
"e31c1a1d239c524b730d5c2cfe237bda","2018-08-21 12:00:00","Investigations","Technical Services","Third Watch","","","Internal Investigation","","","","","","","","092507fdbd55883ff218d19c4636700e","White","Male","48","24"
"cf727af8e51db7b2373365a1ae9bffa8","2018-08-21 00:00:00","Support Services","Records","Second Watch","","","Internal Investigation","","","","179ac2bdd697e78e421e6b051c18b50f","Hispanic","Female","57","9399934c59deebff1625aa78711f970b","White","Female","46","22"
"86c845004dd50660416d4cad217b1677","2018-08-21 00:00:00","Field Services","Patrol North","Community Policing","","","Internal Investigation","","","","","","","","B77a27d30433c20b67e728c683245830","Hispanic","Male","38","17"
"7e3912033d6ef0be0123f94922efde30","2018-08-22 00:00:00","Support Services","Records","Second Watch","","","Internal Investigation","","","","","","","","9399934c59deebff1625aa78711f970b","White","Female","46","22"
"921204df319c3fcce2e6373c439b4b7a","2018-08-28 00:00:00","Support Services","Special Investigations","Second Watch","","","Internal Investigation","","","","8dc2ed1cead4c6f784cf51ba4d746fab","Hispanic","Female","57","66c0d9695e95ee06c4206c6f3b161e53","White","Male","24","1"
"f3975aa8e76e69d0d2169a9e635784d1","2011-02-08 00:00:00","Field Services","Patrol North","Scat","","","Internal Investigation","Unnecessary Force","Not Sustained","","899e2ea918cd37fe2ee88ec4789ca9ba","Black","Male","27","Ee018ccaa52a0d584fae1b51b5792459","Black","Male","26","4"
"f3975aa8e76e69d0d2169a9e635784d1","2011-02-08 00:00:00","Field Services","Patrol North","Scat","","","Internal Investigation","Unnecessary Force","Not Sustained","","Eca9fae3c3da4fb4a8cabed6e63f3ec0","Black","Male","54","Ee018ccaa52a0d584fae1b51b5792459","Black","Male","26","4"
"f3975aa8e76e69d0d2169a9e635784d1","2011-02-08 00:00:00","Field Services","Patrol North","Scat","","","Internal Investigation","Unnecessary Force","Not Sustained","","Eca9fae3c3da4fb4a8cabed6e63f3ec0","Black","Male","54","D7bec8fa2101d45002ac100be38f4388","White","Male","26","5"
"cc0ab8ebccb5016c9383ad08572d9b26","2011-02-10 00:00:00","Field Services","Patrol South","Fourth Watch","","Blueteam","Internal Investigation","Care of Assigned Equipment","Sustained","","","","","","F7b39b5fd1136a6cd18489375addb3a9","White","Male","33","8"
"3785dcdbc929fce454509c289ba41ec8","2011-02-10 00:00:00","Field Services","Patrol South","Fourth Watch","","","Internal Investigation","Fail to Appear in Court","Sustained","","","","","","Ee7b1b75871646a0ee7e79cf184a63c0","White","Male","55","11"
"80b593c53089b5de4e40f0dbc07b4ad3","2011-02-11 00:00:00","Investigations","Crimes Against Persons","Night Investigations","","Blueteam","Internal Investigation","Care of Assigned Equipment","Sustained","","","","","","C7a08df6c181479a2b24179af3d7e00f","White","Male","29","8"
"f2236386f03000df3b7b621424d5b772","2011-02-16 00:00:00","Field Services","Patrol North","Third Watch","","External","External Investigation","Racial Profiling","Unfounded","","D16136c5133401ecdc6a9fedac67de00","Black","Female","21","E01d29c2e0f37d9d0b6125a3cc059280","White","Male","29","2"
"6a8597c537efc5365da67dc2d716b183","2011-02-17 00:00:00","Support Services","Training","Pre-Employment","","Blueteam","Internal Investigation","Comply With Policy","Sustained","","","","","","888effac13c2a464087b8e997aee33d3","White","Female","50","17"
