"id","caseNumber","serviceType","incidentType","source","occurredDate","receivedDate","completedDate","assignment","allegation","disposition","residentIdentifier","residentRole","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"adfc6314acb885b6e5798ed7c7391005","2015-0316","On View","External Complaints","Citizen","2015-04-27 00:00:00","2015-06-03 00:00:00","2016-06-02 00:00:00","Southern District","Misconduct/General","Not Sustained","4a9954d778c0626b04afda8bd3049ab2","Witness","","","","bc13fed9138138ab726d4a4973271595","White","Male","27","5"
"a482826d4f9a2b14a16da5b5ee6c5807","2015-0656","","External Complaints","Citizen","2015-10-11 00:00:00","2015-10-20 00:00:00","2016-01-25 00:00:00","","Inappropriate Comment","Unfounded","4cf54d5a5dee99214e2e58d7ab25ca96","Witness","","","","","","","",""
"89c25c2f98f94abcc6295c611832c9ec","2015-0014","On View","External Complaints","Citizen","2014-11-28 00:00:00","2015-01-05 00:00:00","2016-05-04 00:00:00","Northern District","Excessive Force","Not Sustained","02ed46fbd9a05ea5b8ec505cf4944932","Complainant","Black","Male","24","c3ec233e798f66ac284a760dbbce71a9","Black","Male","25","2"
"89c25c2f98f94abcc6295c611832c9ec","2015-0014","On View","External Complaints","Citizen","2014-11-28 00:00:00","2015-01-05 00:00:00","2016-05-04 00:00:00","Northern District","Failure to Provide Name or Badge Number on Request","Not Sustained","02ed46fbd9a05ea5b8ec505cf4944932","Complainant","Black","Male","24","c3ec233e798f66ac284a760dbbce71a9","Black","Male","25","2"
"89c25c2f98f94abcc6295c611832c9ec","2015-0014","On View","External Complaints","Citizen","2014-11-28 00:00:00","2015-01-05 00:00:00","2016-05-04 00:00:00","Northern District","Excessive Force","Not Sustained","02ed46fbd9a05ea5b8ec505cf4944932","Complainant","Black","Male","24","b8c64df94efeb92c5a52872f17c4bed3","White","Male","39","20"
"89c25c2f98f94abcc6295c611832c9ec","2015-0014","On View","External Complaints","Citizen","2014-11-28 00:00:00","2015-01-05 00:00:00","2016-05-04 00:00:00","Northern District","Excessive Force","Not Sustained","1d470a629b6f1387a621a82226f995e1","Witness","","","","c3ec233e798f66ac284a760dbbce71a9","Black","Male","25","2"
"839fbe557723d5cb529e19615ebc182d","2019-1008","","External Complaints","Phone Call","","2019-06-04 00:00:00","","Central District","Conduct Unbecoming a Police Officer/Employee","","22afc9fcf3b7489c0aa79177d8888d3b","Complainant","Black","Female","25","44ae1e45c0fd3ec9ff19161382ab237b","White","Male","26","4"
"ff0183eda51af94944ed94a7ca4c78f8","2019-1176","","External Complaints","u.s Postal Mail","2019-03-25 00:00:00","2019-06-28 00:00:00","","Southern District","","","cbc7cc7eacc69a36d6a3234934ad68bb","Complainant","Black","Male","45","c6ee1ff304c6313561039617b444f5b3","Other Asian","Male","25","2"
"89c25c2f98f94abcc6295c611832c9ec","2015-0014","On View","External Complaints","Citizen","2014-11-28 00:00:00","2015-01-05 00:00:00","2016-05-04 00:00:00","Northern District","Inappropriate Comment","Not Sustained","1d470a629b6f1387a621a82226f995e1","Witness","","","","0cd0e05119393c5ff6c338b45f6049c2","Black","Male","52","15"
"89c25c2f98f94abcc6295c611832c9ec","2015-0014","On View","External Complaints","Citizen","2014-11-28 00:00:00","2015-01-05 00:00:00","2016-05-04 00:00:00","Northern District","Failure to Provide Name or Badge Number on Request","Not Sustained","1d470a629b6f1387a621a82226f995e1","Witness","","","","5ca7a07d30cf60db83a2e4df18a212e9","White","Male","37","13"
"89ff1ade2da28131bf03ae85db00bea4","2015-0004","","External Complaints","Citizen","2015-01-14 00:00:00","2015-01-15 00:00:00","2016-12-20 00:00:00","Northwestern District","Lawsuit Filed","","8d14d89c692cacec88ed064e5e73e30a","Witness","","","","e9f9154ffcc5f6780439af65602ea6b3","Black","Male","27","6"
"89ff1ade2da28131bf03ae85db00bea4","2015-0004","","External Complaints","Citizen","2015-01-14 00:00:00","2015-01-15 00:00:00","2016-12-20 00:00:00","Northwestern District","Misconduct/General","Sustained","8d14d89c692cacec88ed064e5e73e30a","Witness","","","","e9f9154ffcc5f6780439af65602ea6b3","Black","Male","27","6"
"89ff1ade2da28131bf03ae85db00bea4","2015-0004","","External Complaints","Citizen","2015-01-14 00:00:00","2015-01-15 00:00:00","2016-12-20 00:00:00","Northwestern District","False Statement","Sustained","8d14d89c692cacec88ed064e5e73e30a","Witness","","","","26818bb11011c275a364936bcfd7f5b0","Black","Male","31","1"
"89ff1ade2da28131bf03ae85db00bea4","2015-0004","","External Complaints","Citizen","2015-01-14 00:00:00","2015-01-15 00:00:00","2016-12-20 00:00:00","Northwestern District","Misconduct/General","Sustained","5ac4fffca9e6ea53af00d830e28228d7","Witness","","","","f638c141804265ea5a85b9981512f129","Black","Male","31","9"
"89ff1ade2da28131bf03ae85db00bea4","2015-0004","","External Complaints","Citizen","2015-01-14 00:00:00","2015-01-15 00:00:00","2016-12-20 00:00:00","Northwestern District","False Statement","Sustained","5ac4fffca9e6ea53af00d830e28228d7","Witness","","","","f638c141804265ea5a85b9981512f129","Black","Male","31","9"
"89ff1ade2da28131bf03ae85db00bea4","2015-0004","","External Complaints","Citizen","2015-01-14 00:00:00","2015-01-15 00:00:00","2016-12-20 00:00:00","Northwestern District","Misconduct/VCS Assault","Sustained","5ac4fffca9e6ea53af00d830e28228d7","Witness","","","","e9f9154ffcc5f6780439af65602ea6b3","Black","Male","27","6"
"89ff1ade2da28131bf03ae85db00bea4","2015-0004","","External Complaints","Citizen","2015-01-14 00:00:00","2015-01-15 00:00:00","2016-12-20 00:00:00","Northwestern District","Inappropriate Comment","Sustained","5ac4fffca9e6ea53af00d830e28228d7","Witness","","","","e9f9154ffcc5f6780439af65602ea6b3","Black","Male","27","6"
"89ff1ade2da28131bf03ae85db00bea4","2015-0004","","External Complaints","Citizen","2015-01-14 00:00:00","2015-01-15 00:00:00","2016-12-20 00:00:00","Northwestern District","Lawsuit Filed","","662e4acbe6a68d116b1c93ccd92f25f9","Witness","","","","e9f9154ffcc5f6780439af65602ea6b3","Black","Male","27","6"
"1850bbc8c6c9557a8c0883f789665717","2015-0495","","External Complaints","Citizen","","2015-08-20 00:00:00","2016-08-11 00:00:00","Central District","Misconduct/Improper Search of Person(s)","Not Sustained","f84cbcb37066ab1003682d95fc2b4061","Complainant","Black","Male","39","","","","",""
"6fd9f4d826eb671a0b63a7acaaf9be5a","2015-0156","","External Complaints","Citizen","2015-03-21 00:00:00","2015-03-26 00:00:00","2016-02-08 00:00:00","Southwestern District","False Arrest / Imprisonment","Unfounded","9136f6148fa39e51b111aed40462c7d5","Complainant","Black","Male","18","d60754394e1fe9a38a8ecea457f1fb82","White","Male","29","2"
"0dd9b2dd6716ab601accc2d54e14c6cb","2015-0649","","External Complaints","Citizen","2015-10-10 00:00:00","2015-10-23 00:00:00","2016-08-25 00:00:00","Southern District","Misconduct/General","Not Sustained","0b0100d0dd65176c063dfc472b89c4de","Complainant","Unknown","Female","29","af2fde0338a280afd3b9b0cf580c841f","White","Male","31","5"
"17c1566606d399a365055fc6d24730c3","2015-0258","Unknown","External Complaints","Citizen","2015-04-28 00:00:00","2015-05-01 00:00:00","2016-04-22 00:00:00","Northern District","Excessive Force","Not Sustained","232356a9f1886987b329ebe366f317af","Complainant","Black","Male","20","","","","",""
"17c1566606d399a365055fc6d24730c3","2015-0258","Unknown","External Complaints","Citizen","2015-04-28 00:00:00","2015-05-01 00:00:00","2016-04-22 00:00:00","Northern District","Lawsuit Filed","","232356a9f1886987b329ebe366f317af","Complainant","Black","Male","20","ec4e0402f2ebdce09a64751799a55187","Black","Male","33","6"
"1f4b267c8cbec9d42544a15dcca6862d","2015-0302","","Internal Complaints","Agency Member","2015-06-01 00:00:00","2015-06-01 00:00:00","2015-10-12 00:00:00","Northern District","Neglect of Duty","Sustained","4a356e5235e6ab8c637b62b6990810b7","Witness","","","","b936570b285c67c90dc3edfa2cfb9b39","Black","Female","43","21"
"1f4b267c8cbec9d42544a15dcca6862d","2015-0302","","Internal Complaints","Agency Member","2015-06-01 00:00:00","2015-06-01 00:00:00","2015-10-12 00:00:00","Northern District","Neglect of Duty","Sustained","0cc3ede4841753b85e645c3bd3653c30","Witness","","","","b936570b285c67c90dc3edfa2cfb9b39","Black","Female","43","21"
"1f4b267c8cbec9d42544a15dcca6862d","2015-0302","","Internal Complaints","Agency Member","2015-06-01 00:00:00","2015-06-01 00:00:00","2015-10-12 00:00:00","Northern District","Misconduct/General","Sustained","0cc3ede4841753b85e645c3bd3653c30","Witness","","","","fa2bbbcee5e0f102c04340e01cfaaf26","White","Male","27","3"
"8d5ccd6ebbb6a1f8bb2352af10c7199a","2015-0469","","External Complaints","Citizen","","2015-08-07 00:00:00","2016-02-26 00:00:00","Central District","Inappropriate Comment","Unfounded","649a5136cab53bc820da3d6dc88e747a","Complainant","White","Female","29","7c8d9bff74e2f672e8b5deb1b90f725a","White","Male","44","20"
"06e3ee3c2899a7ba2af748981f76c897","2015-0231","","External Complaints","","2015-04-21 00:00:00","2015-04-21 00:00:00","2016-04-20 00:00:00","Southwestern District","Harassment","Not Sustained","95359b3bfeca731c148481447dbfa3bb","Complainant","Black","Male","15","e7c531f37caa63ecbf17106a87fbe978","Other Hispan","Male","40","8"
"06e3ee3c2899a7ba2af748981f76c897","2015-0231","","External Complaints","","2015-04-21 00:00:00","2015-04-21 00:00:00","2016-04-20 00:00:00","Southwestern District","Misconduct/General","Not Sustained","d00ecb87735780f207025fbf808e3932","Complainant","Black","Female","","e7c531f37caa63ecbf17106a87fbe978","Other Hispan","Male","40","8"
"adfc6314acb885b6e5798ed7c7391005","2015-0316","On View","External Complaints","Citizen","2015-04-27 00:00:00","2015-06-03 00:00:00","2016-06-02 00:00:00","Southern District","Neglect of Duty","Not Sustained","ee5d5aa96918cef96fc6e7e707914924","Complainant","Black","Male","35","ca9a4dc4e6459b869a46add90a886bd5","White","Male","47","15"
"adfc6314acb885b6e5798ed7c7391005","2015-0316","On View","External Complaints","Citizen","2015-04-27 00:00:00","2015-06-03 00:00:00","2016-06-02 00:00:00","Southern District","Misconduct/VCS Assault","Not Sustained","ee5d5aa96918cef96fc6e7e707914924","Complainant","Black","Male","35","ca9a4dc4e6459b869a46add90a886bd5","White","Male","47","15"
"25dcda3293223e9946aa7bace59c5dbd","2015-0665","Call for Service","External Complaints","Citizen","2015-10-30 00:00:00","2015-10-30 00:00:00","2016-01-13 00:00:00","Southern District","Misconduct/General","Not Sustained","f0c0e911757ce82b27454b1a9b33da1f","Complainant","White","Male","","","","","",""
"25dcda3293223e9946aa7bace59c5dbd","2015-0665","Call for Service","External Complaints","Citizen","2015-10-30 00:00:00","2015-10-30 00:00:00","2016-01-13 00:00:00","Southern District","Misconduct/General","Not Sustained","dd659a0ff976d8677926f9e5e8c37ba4","Witness","","","","","","","",""
"d68630203045b05e3ae090c2038a73ea","2019-1251","","Internal Complaints","Agency Member","2019-05-21 00:00:00","2019-07-10 00:00:00","","Northeast District","Conduct Unbecoming a Police Officer/Employee","","","","","","","6cfbb201de66ddc73f16e2d89edf137a","African Amer","Male","30","2"
"25dcda3293223e9946aa7bace59c5dbd","2015-0665","Call for Service","External Complaints","Citizen","2015-10-30 00:00:00","2015-10-30 00:00:00","2016-01-13 00:00:00","Southern District","Misconduct/General","Not Sustained","f7918c54037289840cfbe7bb55eedf63","Witness","","","","","","","",""
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Failure to Properly Guard a Prisoner.","Not Sustained","ef006f08689aad3a86a0d8b1342675e3","Witness","","","","2af58e5a3afbd84ee91b253b75ad9858","White","Male","39","7"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Excessive Force","Not Sustained","ef006f08689aad3a86a0d8b1342675e3","Witness","","","","bc11ad911ca63cb0c88b0b62fec7eb05","Black","Male","25","2"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Misconduct/General","Not Sustained","ef006f08689aad3a86a0d8b1342675e3","Witness","","","","0abaca9ba7d3621d7ce08c69bc1a12b4","White","Male","41","4"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Discourtesy","Not Sustained","3a5011b3407db2b894e156e66e5b8b75","Witness","","","","2af58e5a3afbd84ee91b253b75ad9858","White","Male","39","7"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Misconduct/General","Not Sustained","3a5011b3407db2b894e156e66e5b8b75","Witness","","","","bc11ad911ca63cb0c88b0b62fec7eb05","Black","Male","25","2"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Misconduct/General","Not Sustained","3a5011b3407db2b894e156e66e5b8b75","Witness","","","","01b521ee74d8e6988839c5e8227d1925","White","Male","26","3"
"9faf64d4f99dc605dafa10a70683b4ac","2015-0587","","External Complaints","Attorney","2015-04-09 00:00:00","2015-09-30 00:00:00","2016-05-07 00:00:00","Citywide Robbery","False Arrest / Imprisonment","Unfounded","6c579c3b02a80209040e26c68a5b421f","Complainant","Black","Male","56","c8e14be52e4fe434ea99884ac43b15e0","White","Male","52","33"
"69344f2e482e79dac2ac6e060ed98856","2015-0035","","External Complaints","Attorney","2014-10-26 00:00:00","2015-01-16 00:00:00","2016-05-20 00:00:00","Southern District","False Arrest / Imprisonment","Not Sustained","175414f234278175618fda701486e264","Witness","","","","036484ed5e86ab9f344bb49f261419e4","White","Male","30","7"
"11b8e79a7f3408e2cf5b44d2f3524d75","2015-0355","","Internal Complaints","","2015-06-19 00:00:00","2015-06-19 00:00:00","2016-02-12 00:00:00","","Misconduct/General","Not Sustained","cdb521fc19f48c771d98e2151cc9fb39","Complainant","Unknown","Female","","","","","",""
"8d5f5ff3c84189f3aa2e033120bcdef8","2015-0448","On View","External Complaints","Citizen","2015-07-27 00:00:00","2015-07-27 00:00:00","2016-07-22 00:00:00","Southern District","Misconduct/VCS Assault","Not Sustained","6cb2c9dab9aad39c6c748ae25a85bcab","Complainant","Black","Male","","0d8ac66e92f8db7e2ff92c1a3c9e91cf","White","Male","41","6"
"8d5f5ff3c84189f3aa2e033120bcdef8","2015-0448","On View","External Complaints","Citizen","2015-07-27 00:00:00","2015-07-27 00:00:00","2016-07-22 00:00:00","Southern District","Misconduct/General","Not Sustained","6cb2c9dab9aad39c6c748ae25a85bcab","Complainant","Black","Male","","55135ee66fbe95f26e6d6196530a4f16","Black","Male","42","3"
"b9bd39a16ed9f97553111535a94baf30","2015-0471","","External Complaints","Citizen","2015-08-06 00:00:00","2015-08-07 00:00:00","2016-06-16 00:00:00","Northern District","Harassment","Not Sustained","77f59f44839fe9349dcb9ed1fd4ebc27","Complainant","Asian","Male","20","1bcf1479777f3343e77e3bbc858b5572","White","Male","35","14"
"b9bd39a16ed9f97553111535a94baf30","2015-0471","","External Complaints","Citizen","2015-08-06 00:00:00","2015-08-07 00:00:00","2016-06-16 00:00:00","Northern District","Harassment","Not Sustained","77f59f44839fe9349dcb9ed1fd4ebc27","Complainant","Asian","Male","20","056d658bad8f9b83c17f325d21c8b63f","Black","Male","40","19"
"b9bd39a16ed9f97553111535a94baf30","2015-0471","","External Complaints","Citizen","2015-08-06 00:00:00","2015-08-07 00:00:00","2016-06-16 00:00:00","Northern District","Harassment","Not Sustained","6ca14c26eb52fbac1e95a51fa61f7a38","Witness","","","","056d658bad8f9b83c17f325d21c8b63f","Black","Male","40","19"
"b9bd39a16ed9f97553111535a94baf30","2015-0471","","External Complaints","Citizen","2015-08-06 00:00:00","2015-08-07 00:00:00","2016-06-16 00:00:00","Northern District","Misconduct/General","Not Sustained","9959a6b76b1c95aa793fb5fb97e30257","Witness","","","","1bcf1479777f3343e77e3bbc858b5572","White","Male","35","14"
"82052a76c3bb6e1c27bc83bc6f7aaab3","2018-0458","","External Complaints","Internet/Social Medial","2018-08-11 00:00:00","2018-08-11 00:00:00","","Eastern District","Neglect/General","","9081e7cd811b7b4095e785a426a8578f","Witness","","","","74cab66f5c216d4654e1f88ad28aae98","African Amer","Male","23","2"
"dc623d4c1871c711221aac6976607ff6","2015-0442","","External Complaints","","2015-07-30 00:00:00","2015-07-30 00:00:00","2016-07-13 00:00:00","SES - Admin/Intel","Misconduct/Fail to Stop for Police Vehicle","Sustained","cc0e2b4eeb34ac4b8b2e816a648bab91","Complainant","White","Male","","b85d24986e56ea03c4e0b09df2e38020","Other Hispan","Male","42","12"
"dc623d4c1871c711221aac6976607ff6","2015-0442","","External Complaints","","2015-07-30 00:00:00","2015-07-30 00:00:00","2016-07-13 00:00:00","SES - Admin/Intel","Misconduct/VCS/Willfully Disobeying Lawful Order","Sustained","cc0e2b4eeb34ac4b8b2e816a648bab91","Complainant","White","Male","","b85d24986e56ea03c4e0b09df2e38020","Other Hispan","Male","42","12"
"8d401d0f5e5a198a2ddebcbbd4820504","2015-0479","","External Complaints","Attorney","2015-04-25 00:00:00","2015-08-10 00:00:00","2016-04-27 00:00:00","Western District","Lawsuit Filed","","61df1d252d13d07c755836fc1ce80c2b","Complainant","Unknown","Male","","","","","",""
"8d401d0f5e5a198a2ddebcbbd4820504","2015-0479","","External Complaints","Attorney","2015-04-25 00:00:00","2015-08-10 00:00:00","2016-04-27 00:00:00","Western District","Misconduct/VCS Assault","Not Sustained","fb9edc21d23ba85abd6ac650895cb05e","Complainant","Unknown","Male","","","","","",""
"57bce9464ef332f45a3f66c1114d9083","2015-0549","","External Complaints","Citizen","2015-09-15 00:00:00","2015-09-17 00:00:00","2016-02-26 00:00:00","Unknown","Excessive Force","Not Sustained","8abbf5274768e1c3af374c34e40dfea7","Complainant","Black","Male","","","Unknown","Unknown","",""
